"name","year","status","wind"
"Noel",2007,"other low",25
"Noel",2007,"other low",25
"Noel",2007,"other low",25
"Noel",2007,"other low",25
"Noel",2007,"other low",25
"Noel",2007,"other low",25
"Noel",2007,"other low",25
"Noel",2007,"other low",25
"Noel",2007,"other low",25
"Noel",2007,"other low",25
"Noel",2007,"tropical depression",30
"Noel",2007,"tropical depression",30
"Noel",2007,"tropical storm",40
"Noel",2007,"tropical storm",50
"Noel",2007,"tropical storm",50
"Noel",2007,"tropical storm",45
"Noel",2007,"tropical storm",45
"Noel",2007,"tropical storm",40
"Noel",2007,"tropical storm",45
"Noel",2007,"tropical storm",45
"Noel",2007,"tropical storm",50
"Noel",2007,"tropical storm",40
"Noel",2007,"tropical storm",35
"Noel",2007,"tropical storm",35
"Noel",2007,"tropical storm",35
"Noel",2007,"tropical storm",45
"Noel",2007,"tropical storm",45
"Noel",2007,"tropical storm",50
"Noel",2007,"tropical storm",50
"Noel",2007,"tropical storm",50
"Noel",2007,"tropical storm",50
"Noel",2007,"tropical storm",55
"Noel",2007,"tropical storm",55
"Noel",2007,"hurricane",70
"Noel",2007,"hurricane",70
"Noel",2007,"hurricane",70
"Noel",2007,"hurricane",70
"Noel",2007,"extratropical",70
"Noel",2007,"extratropical",70
"Noel",2007,"extratropical",75
"Noel",2007,"extratropical",75
"Noel",2007,"extratropical",70
"Noel",2007,"extratropical",65
"Noel",2007,"extratropical",60
"Noel",2007,"extratropical",60
"Noel",2007,"extratropical",60
"Noel",2007,"extratropical",55
"Noel",2007,"extratropical",55
"Noel",2007,"extratropical",55
"Noel",2007,"extratropical",45
"Olga",2007,"other low",35
"Olga",2007,"other low",35
"Olga",2007,"subtropical storm",35
"Olga",2007,"subtropical storm",40
"Olga",2007,"subtropical storm",40
"Olga",2007,"subtropical storm",45
"Olga",2007,"tropical storm",50
"Olga",2007,"tropical storm",50
"Olga",2007,"tropical storm",40
"Olga",2007,"tropical storm",35
"Olga",2007,"tropical depression",30
"Olga",2007,"other low",30
"Olga",2007,"other low",30
"Olga",2007,"other low",30
"Olga",2007,"other low",30
"Olga",2007,"other low",30
"Olga",2007,"other low",30
"Olga",2007,"other low",30
"Olga",2007,"other low",30
"Olga",2007,"other low",30
"Olga",2007,"other low",30
"Olga",2007,"other low",30
"Olga",2007,"other low",30
"Olga",2007,"other low",30
"Olga",2007,"other low",25
"Arthur",2008,"tropical storm",35
"Arthur",2008,"tropical storm",40
"Arthur",2008,"tropical storm",40
"Arthur",2008,"tropical storm",35
"Arthur",2008,"tropical storm",35
"Arthur",2008,"tropical storm",35
"Arthur",2008,"tropical storm",35
"Arthur",2008,"tropical depression",30
"Arthur",2008,"tropical depression",30
"Arthur",2008,"other low",25
"Bertha",2008,"tropical depression",30
"Bertha",2008,"tropical storm",35
"Bertha",2008,"tropical storm",35
"Bertha",2008,"tropical storm",40
"Bertha",2008,"tropical storm",40
"Bertha",2008,"tropical storm",45
"Bertha",2008,"tropical storm",45
"Bertha",2008,"tropical storm",45
"Bertha",2008,"tropical storm",45
"Bertha",2008,"tropical storm",45
"Bertha",2008,"tropical storm",45
"Bertha",2008,"tropical storm",45
"Bertha",2008,"tropical storm",45
"Bertha",2008,"tropical storm",45
"Bertha",2008,"tropical storm",45
"Bertha",2008,"tropical storm",55
"Bertha",2008,"hurricane",65
"Bertha",2008,"hurricane",80
"Bertha",2008,"hurricane",100
"Bertha",2008,"hurricane",110
"Bertha",2008,"hurricane",105
"Bertha",2008,"hurricane",105
"Bertha",2008,"hurricane",90
"Bertha",2008,"hurricane",75
"Bertha",2008,"hurricane",70
"Bertha",2008,"hurricane",65
"Bertha",2008,"hurricane",65
"Bertha",2008,"hurricane",85
"Bertha",2008,"hurricane",90
"Bertha",2008,"hurricane",90
"Bertha",2008,"hurricane",80
"Bertha",2008,"hurricane",75
"Bertha",2008,"hurricane",75
"Bertha",2008,"hurricane",75
"Bertha",2008,"hurricane",75
"Bertha",2008,"hurricane",80
"Bertha",2008,"hurricane",80
"Bertha",2008,"hurricane",80
"Bertha",2008,"hurricane",75
"Bertha",2008,"hurricane",65
"Bertha",2008,"hurricane",65
"Bertha",2008,"hurricane",65
"Bertha",2008,"tropical storm",60
"Bertha",2008,"tropical storm",55
"Bertha",2008,"tropical storm",55
"Bertha",2008,"tropical storm",55
"Bertha",2008,"tropical storm",55
"Bertha",2008,"tropical storm",60
"Bertha",2008,"tropical storm",60
"Bertha",2008,"tropical storm",60
"Bertha",2008,"tropical storm",60
"Bertha",2008,"tropical storm",60
"Bertha",2008,"tropical storm",60
"Bertha",2008,"tropical storm",60
"Bertha",2008,"tropical storm",60
"Bertha",2008,"tropical storm",60
"Bertha",2008,"tropical storm",55
"Bertha",2008,"tropical storm",50
"Bertha",2008,"tropical storm",50
"Bertha",2008,"tropical storm",50
"Bertha",2008,"tropical storm",50
"Bertha",2008,"tropical storm",55
"Bertha",2008,"tropical storm",55
"Bertha",2008,"hurricane",65
"Bertha",2008,"hurricane",65
"Bertha",2008,"hurricane",65
"Bertha",2008,"hurricane",65
"Bertha",2008,"hurricane",65
"Bertha",2008,"tropical storm",60
"Bertha",2008,"tropical storm",60
"Bertha",2008,"extratropical",60
"Bertha",2008,"extratropical",55
"Bertha",2008,"extratropical",50
"Bertha",2008,"extratropical",45
"Cristobal",2008,"tropical depression",25
"Cristobal",2008,"tropical depression",25
"Cristobal",2008,"tropical storm",35
"Cristobal",2008,"tropical storm",45
"Cristobal",2008,"tropical storm",45
"Cristobal",2008,"tropical storm",45
"Cristobal",2008,"tropical storm",45
"Cristobal",2008,"tropical storm",45
"Cristobal",2008,"tropical storm",45
"Cristobal",2008,"tropical storm",50
"Cristobal",2008,"tropical storm",55
"Cristobal",2008,"tropical storm",55
"Cristobal",2008,"tropical storm",55
"Cristobal",2008,"tropical storm",55
"Cristobal",2008,"tropical storm",55
"Cristobal",2008,"tropical storm",50
"Cristobal",2008,"tropical storm",45
"Cristobal",2008,"tropical storm",40
"Dolly",2008,"tropical storm",40
"Dolly",2008,"tropical storm",40
"Dolly",2008,"tropical storm",45
"Dolly",2008,"tropical storm",45
"Dolly",2008,"tropical storm",45
"Dolly",2008,"tropical storm",45
"Dolly",2008,"tropical storm",45
"Dolly",2008,"tropical storm",45
"Dolly",2008,"tropical storm",45
"Dolly",2008,"tropical storm",55
"Dolly",2008,"tropical storm",60
"Dolly",2008,"hurricane",65
"Dolly",2008,"hurricane",70
"Dolly",2008,"hurricane",85
"Dolly",2008,"hurricane",85
"Dolly",2008,"hurricane",75
"Dolly",2008,"hurricane",75
"Dolly",2008,"hurricane",70
"Dolly",2008,"hurricane",65
"Dolly",2008,"tropical storm",55
"Dolly",2008,"tropical storm",45
"Dolly",2008,"tropical storm",35
"Dolly",2008,"tropical depression",25
"Dolly",2008,"tropical depression",25
"Dolly",2008,"tropical depression",25
"Dolly",2008,"tropical depression",25
"Dolly",2008,"other low",20
"Dolly",2008,"other low",20
"Dolly",2008,"other low",20
"Dolly",2008,"other low",20
"Dolly",2008,"other low",20
"Edouard",2008,"tropical depression",25
"Edouard",2008,"tropical depression",30
"Edouard",2008,"tropical storm",45
"Edouard",2008,"tropical storm",40
"Edouard",2008,"tropical storm",40
"Edouard",2008,"tropical storm",40
"Edouard",2008,"tropical storm",50
"Edouard",2008,"tropical storm",55
"Edouard",2008,"tropical storm",55
"Edouard",2008,"tropical storm",40
"Edouard",2008,"tropical depression",30
"Edouard",2008,"other low",25
"Edouard",2008,"other low",20
"Edouard",2008,"other low",20
"Fay",2008,"tropical depression",30
"Fay",2008,"tropical storm",35
"Fay",2008,"tropical storm",35
"Fay",2008,"tropical storm",40
"Fay",2008,"tropical storm",40
"Fay",2008,"tropical storm",40
"Fay",2008,"tropical storm",40
"Fay",2008,"tropical storm",40
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",50
"Fay",2008,"tropical storm",50
"Fay",2008,"tropical storm",50
"Fay",2008,"tropical storm",50
"Fay",2008,"tropical storm",55
"Fay",2008,"tropical storm",55
"Fay",2008,"tropical storm",55
"Fay",2008,"tropical storm",60
"Fay",2008,"tropical storm",55
"Fay",2008,"tropical storm",50
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",50
"Fay",2008,"tropical storm",50
"Fay",2008,"tropical storm",50
"Fay",2008,"tropical storm",55
"Fay",2008,"tropical storm",55
"Fay",2008,"tropical storm",50
"Fay",2008,"tropical storm",50
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",40
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",45
"Fay",2008,"tropical storm",40
"Fay",2008,"tropical storm",40
"Fay",2008,"tropical depression",30
"Fay",2008,"tropical depression",30
"Fay",2008,"tropical depression",30
"Fay",2008,"tropical depression",30
"Fay",2008,"tropical depression",30
"Fay",2008,"tropical depression",30
"Fay",2008,"tropical depression",25
"Fay",2008,"tropical depression",25
"Fay",2008,"tropical depression",20
"Fay",2008,"tropical depression",20
"Fay",2008,"tropical depression",20
"Fay",2008,"tropical depression",20
"Fay",2008,"tropical depression",15
"Fay",2008,"extratropical",15
"Fay",2008,"extratropical",15
"Fay",2008,"extratropical",15
"Fay",2008,"extratropical",15
"Fay",2008,"extratropical",15
"Gustav",2008,"tropical depression",25
"Gustav",2008,"tropical depression",30
"Gustav",2008,"tropical storm",35
"Gustav",2008,"tropical storm",50
"Gustav",2008,"tropical storm",60
"Gustav",2008,"hurricane",75
"Gustav",2008,"hurricane",80
"Gustav",2008,"hurricane",70
"Gustav",2008,"tropical storm",50
"Gustav",2008,"tropical storm",45
"Gustav",2008,"tropical storm",45
"Gustav",2008,"tropical storm",45
"Gustav",2008,"tropical storm",40
"Gustav",2008,"tropical storm",45
"Gustav",2008,"tropical storm",60
"Gustav",2008,"tropical storm",60
"Gustav",2008,"tropical storm",60
"Gustav",2008,"tropical storm",60
"Gustav",2008,"tropical storm",55
"Gustav",2008,"tropical storm",50
"Gustav",2008,"hurricane",65
"Gustav",2008,"hurricane",75
"Gustav",2008,"hurricane",85
"Gustav",2008,"hurricane",110
"Gustav",2008,"hurricane",125
"Gustav",2008,"hurricane",135
"Gustav",2008,"hurricane",120
"Gustav",2008,"hurricane",105
"Gustav",2008,"hurricane",100
"Gustav",2008,"hurricane",95
"Gustav",2008,"hurricane",95
"Gustav",2008,"hurricane",95
"Gustav",2008,"hurricane",95
"Gustav",2008,"hurricane",90
"Gustav",2008,"hurricane",85
"Gustav",2008,"tropical storm",60
"Gustav",2008,"tropical storm",40
"Gustav",2008,"tropical depression",30
"Gustav",2008,"tropical depression",20
"Gustav",2008,"tropical depression",20
"Gustav",2008,"tropical depression",20
"Gustav",2008,"tropical depression",20
"Gustav",2008,"tropical depression",20
"Gustav",2008,"tropical depression",15
"Gustav",2008,"tropical depression",15
"Gustav",2008,"extratropical",15
"Gustav",2008,"extratropical",20
"Gustav",2008,"extratropical",20
"Gustav",2008,"extratropical",20
"Gustav",2008,"extratropical",20
"Hanna",2008,"tropical depression",30
"Hanna",2008,"tropical depression",30
"Hanna",2008,"tropical storm",35
"Hanna",2008,"tropical storm",35
"Hanna",2008,"tropical storm",40
"Hanna",2008,"tropical storm",45
"Hanna",2008,"tropical storm",45
"Hanna",2008,"tropical storm",45
"Hanna",2008,"tropical storm",45
"Hanna",2008,"tropical storm",45
"Hanna",2008,"tropical storm",45
"Hanna",2008,"tropical storm",45
"Hanna",2008,"tropical storm",50
"Hanna",2008,"tropical storm",45
"Hanna",2008,"tropical storm",40
"Hanna",2008,"tropical storm",40
"Hanna",2008,"tropical storm",45
"Hanna",2008,"tropical storm",50
"Hanna",2008,"tropical storm",60
"Hanna",2008,"hurricane",70
"Hanna",2008,"hurricane",75
"Hanna",2008,"hurricane",65
"Hanna",2008,"tropical storm",60
"Hanna",2008,"tropical storm",55
"Hanna",2008,"tropical storm",55
"Hanna",2008,"tropical storm",50
"Hanna",2008,"tropical storm",45
"Hanna",2008,"tropical storm",50
"Hanna",2008,"tropical storm",50
"Hanna",2008,"tropical storm",55
"Hanna",2008,"tropical storm",60
"Hanna",2008,"tropical storm",55
"Hanna",2008,"tropical storm",55
"Hanna",2008,"tropical storm",55
"Hanna",2008,"tropical storm",55
"Hanna",2008,"tropical storm",55
"Hanna",2008,"tropical storm",60
"Hanna",2008,"tropical storm",60
"Hanna",2008,"tropical storm",60
"Hanna",2008,"tropical storm",60
"Hanna",2008,"tropical storm",45
"Hanna",2008,"tropical storm",45
"Hanna",2008,"tropical storm",45
"Hanna",2008,"extratropical",45
"Hanna",2008,"extratropical",45
"Hanna",2008,"extratropical",45
"Hanna",2008,"extratropical",40
"Hanna",2008,"extratropical",40
"Hanna",2008,"extratropical",35
"Ike",2008,"tropical depression",30
"Ike",2008,"tropical storm",35
"Ike",2008,"tropical storm",45
"Ike",2008,"tropical storm",45
"Ike",2008,"tropical storm",45
"Ike",2008,"tropical storm",50
"Ike",2008,"tropical storm",55
"Ike",2008,"tropical storm",55
"Ike",2008,"tropical storm",55
"Ike",2008,"tropical storm",60
"Ike",2008,"hurricane",75
"Ike",2008,"hurricane",105
"Ike",2008,"hurricane",125
"Ike",2008,"hurricane",120
"Ike",2008,"hurricane",115
"Ike",2008,"hurricane",115
"Ike",2008,"hurricane",115
"Ike",2008,"hurricane",105
"Ike",2008,"hurricane",100
"Ike",2008,"hurricane",100
"Ike",2008,"hurricane",100
"Ike",2008,"hurricane",95
"Ike",2008,"hurricane",115
"Ike",2008,"hurricane",115
"Ike",2008,"hurricane",115
"Ike",2008,"hurricane",110
"Ike",2008,"hurricane",110
"Ike",2008,"hurricane",105
"Ike",2008,"hurricane",115
"Ike",2008,"hurricane",115
"Ike",2008,"hurricane",100
"Ike",2008,"hurricane",85
"Ike",2008,"hurricane",75
"Ike",2008,"hurricane",70
"Ike",2008,"hurricane",70
"Ike",2008,"hurricane",70
"Ike",2008,"hurricane",70
"Ike",2008,"hurricane",65
"Ike",2008,"hurricane",65
"Ike",2008,"hurricane",70
"Ike",2008,"hurricane",80
"Ike",2008,"hurricane",85
"Ike",2008,"hurricane",85
"Ike",2008,"hurricane",85
"Ike",2008,"hurricane",85
"Ike",2008,"hurricane",85
"Ike",2008,"hurricane",85
"Ike",2008,"hurricane",90
"Ike",2008,"hurricane",95
"Ike",2008,"hurricane",95
"Ike",2008,"hurricane",95
"Ike",2008,"hurricane",95
"Ike",2008,"hurricane",95
"Ike",2008,"hurricane",85
"Ike",2008,"tropical storm",50
"Ike",2008,"tropical storm",35
"Ike",2008,"tropical storm",35
"Ike",2008,"extratropical",40
"Ike",2008,"extratropical",50
"Ike",2008,"extratropical",50
"Ike",2008,"extratropical",40
"Ike",2008,"extratropical",35
"Josephine",2008,"tropical depression",30
"Josephine",2008,"tropical storm",35
"Josephine",2008,"tropical storm",35
"Josephine",2008,"tropical storm",45
"Josephine",2008,"tropical storm",50
"Josephine",2008,"tropical storm",55
"Josephine",2008,"tropical storm",55
"Josephine",2008,"tropical storm",55
"Josephine",2008,"tropical storm",50
"Josephine",2008,"tropical storm",50
"Josephine",2008,"tropical storm",45
"Josephine",2008,"tropical storm",40
"Josephine",2008,"tropical storm",40
"Josephine",2008,"tropical storm",40
"Josephine",2008,"tropical storm",40
"Josephine",2008,"tropical storm",35
"Josephine",2008,"tropical depression",30
"Josephine",2008,"other low",30
"Josephine",2008,"other low",25
"Josephine",2008,"other low",25
"Josephine",2008,"other low",25
"Josephine",2008,"other low",30
"Josephine",2008,"other low",30
"Josephine",2008,"other low",25
"Josephine",2008,"other low",25
"Josephine",2008,"other low",25
"Josephine",2008,"other low",25
"Josephine",2008,"other low",25
"Josephine",2008,"other low",25
"Josephine",2008,"other low",25
"Josephine",2008,"other low",25
"Josephine",2008,"other low",25
"Josephine",2008,"other low",20
"Kyle",2008,"tropical depression",30
"Kyle",2008,"tropical storm",35
"Kyle",2008,"tropical storm",40
"Kyle",2008,"tropical storm",40
"Kyle",2008,"tropical storm",45
"Kyle",2008,"tropical storm",50
"Kyle",2008,"tropical storm",50
"Kyle",2008,"tropical storm",50
"Kyle",2008,"tropical storm",55
"Kyle",2008,"tropical storm",60
"Kyle",2008,"hurricane",65
"Kyle",2008,"hurricane",70
"Kyle",2008,"hurricane",70
"Kyle",2008,"hurricane",70
"Kyle",2008,"hurricane",75
"Kyle",2008,"hurricane",70
"Kyle",2008,"hurricane",65
"Kyle",2008,"extratropical",50
"Kyle",2008,"extratropical",45
"Kyle",2008,"extratropical",40
"Kyle",2008,"extratropical",35
"Kyle",2008,"extratropical",30
"Kyle",2008,"extratropical",25
"Laura",2008,"extratropical",40
"Laura",2008,"extratropical",45
"Laura",2008,"extratropical",50
"Laura",2008,"extratropical",55
"Laura",2008,"extratropical",60
"Laura",2008,"extratropical",65
"Laura",2008,"extratropical",70
"Laura",2008,"extratropical",70
"Laura",2008,"extratropical",60
"Laura",2008,"extratropical",55
"Laura",2008,"extratropical",50
"Laura",2008,"extratropical",50
"Laura",2008,"extratropical",50
"Laura",2008,"subtropical storm",50
"Laura",2008,"subtropical storm",50
"Laura",2008,"subtropical storm",50
"Laura",2008,"subtropical storm",50
"Laura",2008,"subtropical storm",50
"Laura",2008,"tropical storm",50
"Laura",2008,"tropical storm",50
"Laura",2008,"tropical storm",45
"Laura",2008,"tropical storm",45
"Laura",2008,"other low",40
"Laura",2008,"other low",40
"Laura",2008,"other low",35
"Laura",2008,"extratropical",35
"Laura",2008,"extratropical",40
"Laura",2008,"extratropical",40
"Laura",2008,"extratropical",50
"Laura",2008,"extratropical",65
"Laura",2008,"extratropical",60
"Laura",2008,"extratropical",55
"Laura",2008,"extratropical",45
"Laura",2008,"extratropical",40
"Marco",2008,"tropical depression",25
"Marco",2008,"tropical depression",30
"Marco",2008,"tropical storm",40
"Marco",2008,"tropical storm",50
"Marco",2008,"tropical storm",55
"Marco",2008,"tropical storm",55
"Marco",2008,"tropical storm",55
"Marco",2008,"tropical depression",30
"Nana",2008,"tropical depression",30
"Nana",2008,"tropical storm",35
"Nana",2008,"tropical storm",35
"Nana",2008,"tropical storm",35
"Nana",2008,"tropical storm",35
"Nana",2008,"tropical depression",30
"Nana",2008,"tropical depression",30
"Nana",2008,"tropical depression",30
"Nana",2008,"tropical depression",30
"Nana",2008,"other low",25
"Nana",2008,"other low",25
"Nana",2008,"other low",25
"Nana",2008,"other low",25
"Nana",2008,"other low",20
"Omar",2008,"tropical depression",25
"Omar",2008,"tropical depression",30
"Omar",2008,"tropical depression",30
"Omar",2008,"tropical storm",35
"Omar",2008,"tropical storm",40
"Omar",2008,"tropical storm",50
"Omar",2008,"tropical storm",60
"Omar",2008,"hurricane",65
"Omar",2008,"hurricane",70
"Omar",2008,"hurricane",75
"Omar",2008,"hurricane",80
"Omar",2008,"hurricane",95
"Omar",2008,"hurricane",115
"Omar",2008,"hurricane",90
"Omar",2008,"hurricane",70
"Omar",2008,"hurricane",65
"Omar",2008,"hurricane",70
"Omar",2008,"hurricane",75
"Omar",2008,"hurricane",65
"Omar",2008,"tropical storm",55
"Omar",2008,"tropical storm",50
"Omar",2008,"other low",40
"Omar",2008,"other low",35
"Omar",2008,"other low",30
"Omar",2008,"other low",30
"Omar",2008,"other low",25
"Omar",2008,"other low",25
"Omar",2008,"other low",25
"Omar",2008,"other low",25
"Omar",2008,"other low",25
"Omar",2008,"other low",25
"Omar",2008,"other low",25
"Sixteen",2008,"tropical depression",25
"Sixteen",2008,"tropical depression",25
"Sixteen",2008,"tropical depression",25
"Sixteen",2008,"tropical depression",25
"Sixteen",2008,"tropical depression",25
"Sixteen",2008,"tropical depression",25
"Sixteen",2008,"tropical depression",25
"Sixteen",2008,"other low",25
"Paloma",2008,"tropical depression",25
"Paloma",2008,"tropical depression",30
"Paloma",2008,"tropical storm",35
"Paloma",2008,"tropical storm",40
"Paloma",2008,"tropical storm",55
"Paloma",2008,"hurricane",65
"Paloma",2008,"hurricane",65
"Paloma",2008,"hurricane",75
"Paloma",2008,"hurricane",80
"Paloma",2008,"hurricane",100
"Paloma",2008,"hurricane",110
"Paloma",2008,"hurricane",125
"Paloma",2008,"hurricane",125
"Paloma",2008,"hurricane",90
"Paloma",2008,"hurricane",85
"Paloma",2008,"tropical storm",55
"Paloma",2008,"tropical storm",35
"Paloma",2008,"tropical depression",25
"Paloma",2008,"other low",25
"Paloma",2008,"other low",25
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"Paloma",2008,"other low",20
"One",2009,"other low",25
"One",2009,"other low",25
"One",2009,"other low",25
"One",2009,"other low",25
"One",2009,"other low",25
"One",2009,"other low",25
"One",2009,"tropical depression",25
"One",2009,"tropical depression",25
"One",2009,"tropical depression",30
"One",2009,"tropical depression",30
"One",2009,"tropical depression",30
"One",2009,"tropical depression",30
"One",2009,"tropical depression",25
"One",2009,"other low",25
"One",2009,"other low",25
"Ana",2009,"other low",25
"Ana",2009,"other low",25
"Ana",2009,"other low",25
"Ana",2009,"other low",25
"Ana",2009,"tropical depression",25
"Ana",2009,"tropical depression",25
"Ana",2009,"tropical depression",25
"Ana",2009,"tropical depression",30
"Ana",2009,"tropical depression",30
"Ana",2009,"tropical storm",35
"Ana",2009,"tropical storm",35
"Ana",2009,"tropical depression",30
"Ana",2009,"other low",30
"Ana",2009,"other low",25
"Ana",2009,"other low",25
"Ana",2009,"other low",25
"Ana",2009,"other low",25
"Ana",2009,"other low",25
"Ana",2009,"other low",25
"Ana",2009,"tropical depression",30
"Ana",2009,"tropical storm",35
"Ana",2009,"tropical storm",35
"Ana",2009,"tropical storm",35
"Ana",2009,"tropical storm",35
"Ana",2009,"tropical storm",35
"Ana",2009,"tropical depression",30
"Bill",2009,"tropical depression",30
"Bill",2009,"tropical depression",30
"Bill",2009,"tropical storm",35
"Bill",2009,"tropical storm",35
"Bill",2009,"tropical storm",40
"Bill",2009,"tropical storm",50
"Bill",2009,"tropical storm",55
"Bill",2009,"tropical storm",60
"Bill",2009,"hurricane",65
"Bill",2009,"hurricane",75
"Bill",2009,"hurricane",80
"Bill",2009,"hurricane",85
"Bill",2009,"hurricane",90
"Bill",2009,"hurricane",95
"Bill",2009,"hurricane",100
"Bill",2009,"hurricane",105
"Bill",2009,"hurricane",115
"Bill",2009,"hurricane",115
"Bill",2009,"hurricane",115
"Bill",2009,"hurricane",115
"Bill",2009,"hurricane",115
"Bill",2009,"hurricane",105
"Bill",2009,"hurricane",110
"Bill",2009,"hurricane",110
"Bill",2009,"hurricane",105
"Bill",2009,"hurricane",100
"Bill",2009,"hurricane",95
"Bill",2009,"hurricane",90
"Bill",2009,"hurricane",90
"Bill",2009,"hurricane",85
"Bill",2009,"hurricane",80
"Bill",2009,"hurricane",80
"Bill",2009,"hurricane",75
"Bill",2009,"hurricane",70
"Bill",2009,"hurricane",65
"Bill",2009,"hurricane",65
"Bill",2009,"tropical storm",60
"Bill",2009,"tropical storm",60
"Bill",2009,"tropical storm",60
"Bill",2009,"extratropical",60
"Bill",2009,"extratropical",60
"Bill",2009,"extratropical",60
"Bill",2009,"extratropical",60
"Bill",2009,"extratropical",60
"Bill",2009,"extratropical",50
"Bill",2009,"extratropical",40
"Claudette",2009,"tropical depression",30
"Claudette",2009,"tropical storm",35
"Claudette",2009,"tropical storm",50
"Claudette",2009,"tropical storm",45
"Claudette",2009,"tropical storm",40
"Claudette",2009,"tropical storm",40
"Claudette",2009,"tropical depression",25
"Claudette",2009,"tropical depression",20
"Danny",2009,"tropical storm",40
"Danny",2009,"tropical storm",40
"Danny",2009,"tropical storm",45
"Danny",2009,"tropical storm",50
"Danny",2009,"tropical storm",50
"Danny",2009,"tropical storm",50
"Danny",2009,"tropical storm",45
"Danny",2009,"tropical storm",40
"Danny",2009,"tropical storm",35
"Danny",2009,"tropical storm",35
"Danny",2009,"tropical storm",35
"Danny",2009,"tropical storm",35
"Erika",2009,"tropical storm",45
"Erika",2009,"tropical storm",45
"Erika",2009,"tropical storm",45
"Erika",2009,"tropical storm",35
"Erika",2009,"tropical storm",35
"Erika",2009,"tropical storm",35
"Erika",2009,"tropical storm",35
"Erika",2009,"tropical storm",40
"Erika",2009,"tropical storm",40
"Erika",2009,"tropical depression",30
"Erika",2009,"other low",25
"Erika",2009,"other low",25
"Fred",2009,"tropical depression",30
"Fred",2009,"tropical storm",35
"Fred",2009,"tropical storm",45
"Fred",2009,"tropical storm",55
"Fred",2009,"tropical storm",60
"Fred",2009,"hurricane",70
"Fred",2009,"hurricane",90
"Fred",2009,"hurricane",105
"Fred",2009,"hurricane",100
"Fred",2009,"hurricane",95
"Fred",2009,"hurricane",90
"Fred",2009,"hurricane",85
"Fred",2009,"hurricane",80
"Fred",2009,"hurricane",80
"Fred",2009,"hurricane",75
"Fred",2009,"hurricane",65
"Fred",2009,"tropical storm",55
"Fred",2009,"tropical storm",50
"Fred",2009,"tropical storm",40
"Fred",2009,"tropical storm",35
"Fred",2009,"other low",30
"Fred",2009,"other low",30
"Fred",2009,"other low",30
"Fred",2009,"other low",30
"Fred",2009,"other low",30
"Fred",2009,"other low",30
"Fred",2009,"other low",30
"Fred",2009,"other low",30
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Fred",2009,"other low",25
"Eight",2009,"other low",20
"Eight",2009,"other low",25
"Eight",2009,"tropical depression",30
"Eight",2009,"tropical depression",30
"Eight",2009,"tropical depression",30
"Eight",2009,"tropical depression",30
"Eight",2009,"tropical depression",25
"Grace",2009,"extratropical",55
"Grace",2009,"extratropical",50
"Grace",2009,"extratropical",45
"Grace",2009,"extratropical",45
"Grace",2009,"extratropical",40
"Grace",2009,"extratropical",40
"Grace",2009,"extratropical",35
"Grace",2009,"extratropical",35
"Grace",2009,"extratropical",35
"Grace",2009,"extratropical",35
"Grace",2009,"extratropical",35
"Grace",2009,"extratropical",40
"Grace",2009,"extratropical",40
"Grace",2009,"extratropical",40
"Grace",2009,"extratropical",40
"Grace",2009,"extratropical",40
"Grace",2009,"extratropical",40
"Grace",2009,"extratropical",35
"Grace",2009,"extratropical",35
"Grace",2009,"extratropical",35
"Grace",2009,"extratropical",40
"Grace",2009,"extratropical",40
"Grace",2009,"extratropical",35
"Grace",2009,"extratropical",35
"Grace",2009,"other low",40
"Grace",2009,"other low",40
"Grace",2009,"tropical storm",40
"Grace",2009,"tropical storm",45
"Grace",2009,"tropical storm",50
"Grace",2009,"tropical storm",55
"Grace",2009,"tropical storm",55
"Grace",2009,"tropical storm",55
"Grace",2009,"tropical storm",50
"Grace",2009,"tropical storm",45
"Grace",2009,"extratropical",40
"Grace",2009,"extratropical",35
"Grace",2009,"extratropical",30
"Henri",2009,"tropical depression",30
