"name","year","wind"
"Frances",2004,115
"Frances",2004,115
"Frances",2004,115
"Frances",2004,110
"Frances",2004,105
"Frances",2004,100
"Frances",2004,100
"Frances",2004,110
"Frances",2004,110
"Frances",2004,115
"Frances",2004,120
"Frances",2004,125
"Frances",2004,120
"Frances",2004,120
"Frances",2004,120
"Frances",2004,120
"Frances",2004,120
"Frances",2004,120
"Frances",2004,125
"Frances",2004,125
"Frances",2004,120
"Frances",2004,115
"Frances",2004,110
"Frances",2004,105
"Frances",2004,100
"Frances",2004,100
"Frances",2004,95
"Frances",2004,95
"Frances",2004,90
"Frances",2004,85
"Frances",2004,85
"Frances",2004,90
"Frances",2004,90
"Frances",2004,90
"Frances",2004,95
"Frances",2004,90
"Frances",2004,90
"Frances",2004,80
"Gaston",2004,65
"Gaston",2004,65
"Ivan",2004,65
"Ivan",2004,85
"Ivan",2004,110
"Ivan",2004,115
"Ivan",2004,110
"Ivan",2004,110
"Ivan",2004,90
"Ivan",2004,90
"Ivan",2004,95
"Ivan",2004,100
"Ivan",2004,105
"Ivan",2004,110
"Ivan",2004,115
"Ivan",2004,120
"Ivan",2004,120
"Ivan",2004,120
"Ivan",2004,130
"Ivan",2004,140
"Ivan",2004,140
"Ivan",2004,130
"Ivan",2004,130
"Ivan",2004,125
"Ivan",2004,125
"Ivan",2004,120
"Ivan",2004,135
"Ivan",2004,130
"Ivan",2004,130
"Ivan",2004,125
"Ivan",2004,145
"Ivan",2004,145
"Ivan",2004,135
"Ivan",2004,135
"Ivan",2004,130
"Ivan",2004,130
"Ivan",2004,140
"Ivan",2004,140
"Ivan",2004,140
"Ivan",2004,140
"Ivan",2004,140
"Ivan",2004,140
"Ivan",2004,140
"Ivan",2004,140
"Ivan",2004,125
"Ivan",2004,120
"Ivan",2004,120
"Ivan",2004,120
"Ivan",2004,115
"Ivan",2004,115
"Ivan",2004,110
"Ivan",2004,105
"Ivan",2004,105
"Ivan",2004,70
"Jeanne",2004,70
"Jeanne",2004,70
"Jeanne",2004,65
"Jeanne",2004,75
"Jeanne",2004,75
"Jeanne",2004,75
"Jeanne",2004,75
"Jeanne",2004,75
"Jeanne",2004,80
"Jeanne",2004,85
"Jeanne",2004,85
"Jeanne",2004,85
"Jeanne",2004,85
"Jeanne",2004,85
"Jeanne",2004,80
"Jeanne",2004,75
"Jeanne",2004,70
"Jeanne",2004,75
"Jeanne",2004,80
"Jeanne",2004,85
"Jeanne",2004,85
"Jeanne",2004,90
"Jeanne",2004,100
"Jeanne",2004,100
"Jeanne",2004,105
"Jeanne",2004,105
"Jeanne",2004,105
"Jeanne",2004,95
"Jeanne",2004,75
"Karl",2004,70
"Karl",2004,85
"Karl",2004,90
"Karl",2004,95
"Karl",2004,95
"Karl",2004,100
"Karl",2004,105
"Karl",2004,110
"Karl",2004,110
"Karl",2004,115
"Karl",2004,110
"Karl",2004,110
"Karl",2004,120
"Karl",2004,125
"Karl",2004,120
"Karl",2004,105
"Karl",2004,100
"Karl",2004,95
"Karl",2004,90
"Karl",2004,90
"Karl",2004,95
"Karl",2004,110
"Karl",2004,105
"Karl",2004,90
"Karl",2004,80
"Karl",2004,75
"Karl",2004,70
"Karl",2004,65
"Lisa",2004,65
"Lisa",2004,65
"Cindy",2005,65
"Cindy",2005,65
"Dennis",2005,70
"Dennis",2005,80
"Dennis",2005,90
"Dennis",2005,100
"Dennis",2005,120
"Dennis",2005,120
"Dennis",2005,110
"Dennis",2005,130
"Dennis",2005,120
"Dennis",2005,120
"Dennis",2005,100
"Dennis",2005,75
"Dennis",2005,80
"Dennis",2005,90
"Dennis",2005,110
"Dennis",2005,125
"Dennis",2005,120
"Dennis",2005,110
"Dennis",2005,105
"Emily",2005,70
"Emily",2005,75
"Emily",2005,75
"Emily",2005,85
"Emily",2005,100
"Emily",2005,110
"Emily",2005,115
"Emily",2005,115
"Emily",2005,95
"Emily",2005,110
"Emily",2005,120
"Emily",2005,130
"Emily",2005,135
"Emily",2005,140
"Emily",2005,135
"Emily",2005,130
"Emily",2005,125
"Emily",2005,120
"Emily",2005,115
"Emily",2005,115
"Emily",2005,65
"Emily",2005,65
"Emily",2005,75
"Emily",2005,80
"Emily",2005,80
"Emily",2005,85
"Emily",2005,110
"Emily",2005,110
"Emily",2005,110
"Irene",2005,70
"Irene",2005,75
"Irene",2005,75
"Irene",2005,80
"Irene",2005,80
"Irene",2005,80
"Irene",2005,85
"Irene",2005,90
"Irene",2005,80
"Irene",2005,75
"Irene",2005,65
"Irene",2005,65
"Katrina",2005,70
"Katrina",2005,70
"Katrina",2005,65
"Katrina",2005,75
"Katrina",2005,85
"Katrina",2005,90
"Katrina",2005,95
"Katrina",2005,100
"Katrina",2005,100
"Katrina",2005,100
"Katrina",2005,125
"Katrina",2005,145
"Katrina",2005,150
"Katrina",2005,140
"Katrina",2005,125
"Katrina",2005,110
"Katrina",2005,110
"Katrina",2005,105
"Katrina",2005,80
"Maria",2005,65
"Maria",2005,65
"Maria",2005,75
"Maria",2005,75
"Maria",2005,80
"Maria",2005,85
"Maria",2005,90
"Maria",2005,100
"Maria",2005,90
"Maria",2005,80
"Maria",2005,75
"Maria",2005,65
"Maria",2005,70
"Maria",2005,75
"Maria",2005,75
"Maria",2005,70
"Maria",2005,65
"Maria",2005,65
"Maria",2005,65
"Nate",2005,65
"Nate",2005,70
"Nate",2005,75
"Nate",2005,75
"Nate",2005,75
"Nate",2005,75
"Nate",2005,80
"Nate",2005,70
"Nate",2005,65
"Ophelia",2005,65
"Ophelia",2005,65
"Ophelia",2005,65
"Ophelia",2005,70
"Ophelia",2005,70
"Ophelia",2005,75
"Ophelia",2005,70
"Ophelia",2005,65
"Ophelia",2005,65
"Ophelia",2005,70
"Ophelia",2005,75
"Ophelia",2005,75
"Ophelia",2005,75
"Ophelia",2005,70
"Ophelia",2005,65
"Ophelia",2005,65
"Philippe",2005,65
"Philippe",2005,65
"Philippe",2005,65
"Philippe",2005,65
"Philippe",2005,70
"Philippe",2005,65
"Rita",2005,70
"Rita",2005,85
"Rita",2005,95
"Rita",2005,110
"Rita",2005,120
"Rita",2005,145
"Rita",2005,150
"Rita",2005,155
"Rita",2005,155
"Rita",2005,140
"Rita",2005,125
"Rita",2005,120
"Rita",2005,115
"Rita",2005,115
"Rita",2005,110
"Rita",2005,105
"Rita",2005,100
"Rita",2005,100
"Rita",2005,65
"Stan",2005,65
"Stan",2005,70
"Vince",2005,65
"Wilma",2005,65
"Wilma",2005,75
"Wilma",2005,130
"Wilma",2005,150
"Wilma",2005,160
"Wilma",2005,140
"Wilma",2005,135
"Wilma",2005,130
"Wilma",2005,130
"Wilma",2005,130
"Wilma",2005,130
"Wilma",2005,130
"Wilma",2005,125
"Wilma",2005,120
"Wilma",2005,130
"Wilma",2005,120
"Wilma",2005,115
"Wilma",2005,110
"Wilma",2005,100
"Wilma",2005,85
"Wilma",2005,85
"Wilma",2005,85
"Wilma",2005,85
"Wilma",2005,90
"Wilma",2005,95
"Wilma",2005,110
"Wilma",2005,105
"Wilma",2005,95
"Wilma",2005,105
"Wilma",2005,110
"Wilma",2005,100
"Wilma",2005,90
"Wilma",2005,75
"Beta",2005,70
"Beta",2005,75
"Beta",2005,75
"Beta",2005,90
"Beta",2005,100
"Beta",2005,90
"Epsilon",2005,65
"Epsilon",2005,65
"Epsilon",2005,65
"Epsilon",2005,65
"Epsilon",2005,65
"Epsilon",2005,65
"Epsilon",2005,65
"Epsilon",2005,70
"Epsilon",2005,70
"Epsilon",2005,70
"Epsilon",2005,75
"Epsilon",2005,75
"Epsilon",2005,70
"Epsilon",2005,65
"Epsilon",2005,65
"Epsilon",2005,65
"Epsilon",2005,65
"Epsilon",2005,65
"Epsilon",2005,65
"Epsilon",2005,65
"Ernesto",2006,65
"Florence",2006,70
"Florence",2006,75
"Florence",2006,80
"Florence",2006,80
"Florence",2006,70
"Florence",2006,75
"Florence",2006,75
"Florence",2006,70
"Florence",2006,65
"Florence",2006,65
"Florence",2006,65
"Gordon",2006,65
"Gordon",2006,70
"Gordon",2006,80
"Gordon",2006,95
"Gordon",2006,105
"Gordon",2006,105
"Gordon",2006,105
"Gordon",2006,105
"Gordon",2006,100
"Gordon",2006,95
"Gordon",2006,85
"Gordon",2006,80
"Gordon",2006,75
"Gordon",2006,70
"Gordon",2006,65
"Gordon",2006,65
"Gordon",2006,65
"Gordon",2006,65
"Gordon",2006,70
"Gordon",2006,70
"Gordon",2006,75
"Gordon",2006,75
"Gordon",2006,80
"Gordon",2006,85
"Gordon",2006,85
"Gordon",2006,90
"Gordon",2006,80
"Gordon",2006,75
"Gordon",2006,70
"Gordon",2006,70
"Gordon",2006,65
"Gordon",2006,65
"Helene",2006,65
"Helene",2006,65
"Helene",2006,70
"Helene",2006,75
"Helene",2006,80
"Helene",2006,90
"Helene",2006,100
"Helene",2006,105
"Helene",2006,105
"Helene",2006,95
"Helene",2006,95
"Helene",2006,95
"Helene",2006,95
"Helene",2006,90
"Helene",2006,90
"Helene",2006,90
"Helene",2006,90
"Helene",2006,80
"Helene",2006,80
"Helene",2006,75
"Helene",2006,75
"Helene",2006,75
"Helene",2006,75
"Helene",2006,70
"Helene",2006,70
"Helene",2006,70
"Helene",2006,75
"Helene",2006,80
"Helene",2006,80
"Helene",2006,75
"Helene",2006,70
"Helene",2006,65
"Helene",2006,65
"Isaac",2006,65
"Isaac",2006,70
"Isaac",2006,75
"Isaac",2006,75
"Isaac",2006,70
"Isaac",2006,70
"Isaac",2006,65
"Isaac",2006,65
"Dean",2007,70
"Dean",2007,80
"Dean",2007,80
"Dean",2007,80
"Dean",2007,80
"Dean",2007,90
"Dean",2007,110
"Dean",2007,125
"Dean",2007,145
"Dean",2007,145
"Dean",2007,130
"Dean",2007,120
"Dean",2007,120
"Dean",2007,125
"Dean",2007,125
"Dean",2007,125
"Dean",2007,130
"Dean",2007,130
"Dean",2007,135
"Dean",2007,145
"Dean",2007,150
"Dean",2007,150
"Dean",2007,110
"Dean",2007,75
"Dean",2007,65
"Dean",2007,70
"Dean",2007,80
"Dean",2007,85
"Dean",2007,75
"Felix",2007,65
"Felix",2007,85
"Felix",2007,90
"Felix",2007,115
"Felix",2007,150
"Felix",2007,150
"Felix",2007,150
"Felix",2007,140
"Felix",2007,115
"Felix",2007,115
"Felix",2007,135
"Felix",2007,140
"Felix",2007,85
"Humberto",2007,80
"Humberto",2007,80
"Humberto",2007,65
"Karen",2007,65
"Karen",2007,65
"Lorenzo",2007,70
"Lorenzo",2007,65
"Lorenzo",2007,65
"Noel",2007,70
"Noel",2007,70
"Noel",2007,70
"Noel",2007,70
"Bertha",2008,65
"Bertha",2008,80
"Bertha",2008,100
"Bertha",2008,110
"Bertha",2008,105
"Bertha",2008,105
"Bertha",2008,90
"Bertha",2008,75
"Bertha",2008,70
"Bertha",2008,65
"Bertha",2008,65
"Bertha",2008,85
"Bertha",2008,90
"Bertha",2008,90
"Bertha",2008,80
"Bertha",2008,75
"Bertha",2008,75
"Bertha",2008,75
"Bertha",2008,75
"Bertha",2008,80
"Bertha",2008,80
"Bertha",2008,80
"Bertha",2008,75
"Bertha",2008,65
"Bertha",2008,65
"Bertha",2008,65
"Bertha",2008,65
"Bertha",2008,65
"Bertha",2008,65
"Bertha",2008,65
"Bertha",2008,65
"Dolly",2008,65
"Dolly",2008,70
"Dolly",2008,85
"Dolly",2008,85
"Dolly",2008,75
"Dolly",2008,75
"Dolly",2008,70
"Dolly",2008,65
"Gustav",2008,75
"Gustav",2008,80
"Gustav",2008,70
"Gustav",2008,65
"Gustav",2008,75
"Gustav",2008,85
"Gustav",2008,110
"Gustav",2008,125
"Gustav",2008,135
"Gustav",2008,120
"Gustav",2008,105
"Gustav",2008,100
"Gustav",2008,95
"Gustav",2008,95
"Gustav",2008,95
"Gustav",2008,95
"Gustav",2008,90
"Gustav",2008,85
"Hanna",2008,70
"Hanna",2008,75
"Hanna",2008,65
"Ike",2008,75
"Ike",2008,105
"Ike",2008,125
"Ike",2008,120
"Ike",2008,115
"Ike",2008,115
"Ike",2008,115
"Ike",2008,105
"Ike",2008,100
"Ike",2008,100
"Ike",2008,100
"Ike",2008,95
"Ike",2008,115
"Ike",2008,115
"Ike",2008,115
"Ike",2008,110
"Ike",2008,110
"Ike",2008,105
"Ike",2008,115
"Ike",2008,115
"Ike",2008,100
"Ike",2008,85
"Ike",2008,75
"Ike",2008,70
"Ike",2008,70
"Ike",2008,70
"Ike",2008,70
"Ike",2008,65
"Ike",2008,65
"Ike",2008,70
"Ike",2008,80
"Ike",2008,85
"Ike",2008,85
"Ike",2008,85
"Ike",2008,85
"Ike",2008,85
"Ike",2008,85
"Ike",2008,90
"Ike",2008,95
"Ike",2008,95
"Ike",2008,95
"Ike",2008,95
"Ike",2008,95
"Ike",2008,85
"Kyle",2008,65
"Kyle",2008,70
"Kyle",2008,70
"Kyle",2008,70
"Kyle",2008,75
"Kyle",2008,70
"Kyle",2008,65
"Omar",2008,65
"Omar",2008,70
"Omar",2008,75
"Omar",2008,80
"Omar",2008,95
"Omar",2008,115
"Omar",2008,90
"Omar",2008,70
"Omar",2008,65
"Omar",2008,70
"Omar",2008,75
"Omar",2008,65
"Paloma",2008,65
"Paloma",2008,65
"Paloma",2008,75
"Paloma",2008,80
"Paloma",2008,100
"Paloma",2008,110
"Paloma",2008,125
"Paloma",2008,125
"Paloma",2008,90
"Paloma",2008,85
"Bill",2009,65
"Bill",2009,75
"Bill",2009,80
"Bill",2009,85
"Bill",2009,90
"Bill",2009,95
"Bill",2009,100
"Bill",2009,105
"Bill",2009,115
"Bill",2009,115
"Bill",2009,115
"Bill",2009,115
"Bill",2009,115
"Bill",2009,105
"Bill",2009,110
"Bill",2009,110
"Bill",2009,105
"Bill",2009,100
"Bill",2009,95
"Bill",2009,90
"Bill",2009,90
"Bill",2009,85
"Bill",2009,80
"Bill",2009,80
"Bill",2009,75
"Bill",2009,70
"Bill",2009,65
"Bill",2009,65
"Fred",2009,70
"Fred",2009,90
"Fred",2009,105
"Fred",2009,100
"Fred",2009,95
"Fred",2009,90
"Fred",2009,85
"Fred",2009,80
"Fred",2009,80
"Fred",2009,75
"Fred",2009,65
"Ida",2009,65
"Ida",2009,70
"Ida",2009,70
"Ida",2009,80
"Ida",2009,85
"Ida",2009,85
"Ida",2009,90
"Ida",2009,80
"Ida",2009,65
"Ida",2009,75
"Alex",2010,65
"Alex",2010,70
"Alex",2010,75
"Alex",2010,75
"Alex",2010,80
"Alex",2010,90
"Alex",2010,95
"Alex",2010,75
"Danielle",2010,65
"Danielle",2010,75
"Danielle",2010,80
"Danielle",2010,70
"Danielle",2010,65
"Danielle",2010,70
"Danielle",2010,70
"Danielle",2010,70
"Danielle",2010,75
"Danielle",2010,80
"Danielle",2010,85
"Danielle",2010,85
"Danielle",2010,90
"Danielle",2010,95
"Danielle",2010,110
"Danielle",2010,110
"Danielle",2010,115
"Danielle",2010,105
"Danielle",2010,95
"Danielle",2010,95
"Danielle",2010,90
"Danielle",2010,85
"Danielle",2010,80
"Danielle",2010,75
"Danielle",2010,75
"Danielle",2010,70
"Danielle",2010,65
"Danielle",2010,65
"Earl",2010,65
"Earl",2010,75
"Earl",2010,85
"Earl",2010,95
"Earl",2010,105
"Earl",2010,115
"Earl",2010,115
"Earl",2010,115
"Earl",2010,115
"Earl",2010,115
"Earl",2010,110
"Earl",2010,105
"Earl",2010,110
"Earl",2010,115
"Earl",2010,120
"Earl",2010,125
"Earl",2010,115
"Earl",2010,100
"Earl",2010,90
"Earl",2010,85
"Earl",2010,75
"Earl",2010,70
"Earl",2010,65
"Earl",2010,65
"Earl",2010,65
"Igor",2010,65
"Igor",2010,70
"Igor",2010,90
"Igor",2010,115
"Igor",2010,130
"Igor",2010,130
"Igor",2010,130
"Igor",2010,125
"Igor",2010,125
"Igor",2010,115
"Igor",2010,115
"Igor",2010,125
"Igor",2010,135
"Igor",2010,125
"Igor",2010,115
"Igor",2010,115
"Igor",2010,120
"Igor",2010,125
"Igor",2010,120
"Igor",2010,115
"Igor",2010,115
"Igor",2010,110
"Igor",2010,100
"Igor",2010,90
"Igor",2010,90
"Igor",2010,85
"Igor",2010,85
"Igor",2010,80
"Igor",2010,80
"Igor",2010,75
"Igor",2010,75
"Igor",2010,70
"Igor",2010,65
"Igor",2010,65
"Igor",2010,65
"Igor",2010,65
"Igor",2010,65
"Igor",2010,65
"Igor",2010,65
"Igor",2010,75
"Julia",2010,70
"Julia",2010,80
"Julia",2010,90
"Julia",2010,110
"Julia",2010,120
"Julia",2010,115
"Julia",2010,105
"Julia",2010,100
"Julia",2010,90
"Julia",2010,80
"Julia",2010,75
"Julia",2010,75
"Julia",2010,70
"Julia",2010,65
"Karl",2010,70
"Karl",2010,85
"Karl",2010,95
"Karl",2010,110
"Karl",2010,110
"Karl",2010,100
"Karl",2010,90
"Lisa",2010,65
"Lisa",2010,75
"Lisa",2010,70
"Otto",2010,65
"Otto",2010,70
"Otto",2010,75
"Otto",2010,75
"Otto",2010,70
"Otto",2010,65
"Paula",2010,65
"Paula",2010,65
"Paula",2010,75
"Paula",2010,90
"Paula",2010,90
"Paula",2010,85
"Paula",2010,85
"Paula",2010,75
"Paula",2010,75
"Paula",2010,70
"Richard",2010,65
"Richard",2010,75
"Richard",2010,80
"Richard",2010,85
"Richard",2010,85
"Richard",2010,65
"Shary",2010,65
"Shary",2010,65
"Shary",2010,65
"Tomas",2010,65
"Tomas",2010,80
"Tomas",2010,85
"Tomas",2010,85
"Tomas",2010,85
"Tomas",2010,80
"Tomas",2010,65
"Tomas",2010,70
"Tomas",2010,75
"Tomas",2010,70
"Tomas",2010,65
"Tomas",2010,70
"Tomas",2010,65
"Irene",2011,65
"Irene",2011,70
"Irene",2011,75
"Irene",2011,80
"Irene",2011,80
"Irene",2011,80
"Irene",2011,80
"Irene",2011,80
"Irene",2011,95
"Irene",2011,105
"Irene",2011,100
"Irene",2011,100
"Irene",2011,95
"Irene",2011,95
"Irene",2011,90
"Irene",2011,90
"Irene",2011,90
"Irene",2011,90
"Irene",2011,90
"Irene",2011,85
"Irene",2011,80
"Irene",2011,75
"Irene",2011,75
"Irene",2011,75
"Irene",2011,65
"Irene",2011,65
"Irene",2011,65
"Katia",2011,65
"Katia",2011,65
"Katia",2011,65
"Katia",2011,65
"Katia",2011,65
"Katia",2011,65
"Katia",2011,65
"Katia",2011,65
"Katia",2011,65
"Katia",2011,65
"Katia",2011,65
"Katia",2011,65
"Katia",2011,70
"Katia",2011,75
"Katia",2011,85
"Katia",2011,90
"Katia",2011,90
"Katia",2011,95
"Katia",2011,100
"Katia",2011,110
"Katia",2011,120
"Katia",2011,115
"Katia",2011,105
"Katia",2011,95
"Katia",2011,85
"Katia",2011,85
"Katia",2011,80
"Katia",2011,80
"Katia",2011,80
"Katia",2011,80
"Katia",2011,80
"Katia",2011,80
"Katia",2011,80
"Katia",2011,75
"Katia",2011,75
"Katia",2011,75
"Katia",2011,75
"Katia",2011,75
"Maria",2011,65
"Maria",2011,70
"Maria",2011,70
"Maria",2011,65
"Nate",2011,65
"Nate",2011,65
"Ophelia",2011,65
"Ophelia",2011,70
"Ophelia",2011,85
"Ophelia",2011,95
"Ophelia",2011,100
"Ophelia",2011,105
"Ophelia",2011,105
"Ophelia",2011,105
"Ophelia",2011,110
"Ophelia",2011,120
"Ophelia",2011,110
"Ophelia",2011,105
"Ophelia",2011,90
"Ophelia",2011,70
"Philippe",2011,65
"Philippe",2011,65
"Philippe",2011,65
"Philippe",2011,70
"Philippe",2011,80
"Philippe",2011,80
"Philippe",2011,80
"Philippe",2011,80
"Philippe",2011,70
"Philippe",2011,65
"Rina",2011,65
"Rina",2011,75
"Rina",2011,90
"Rina",2011,95
"Rina",2011,100
"Rina",2011,100
"Rina",2011,100
"Rina",2011,85
"Rina",2011,80
"Rina",2011,80
"Rina",2011,65
"Chris",2012,70
"Chris",2012,75
"Chris",2012,70
"Ernesto",2012,65
"Ernesto",2012,75
"Ernesto",2012,80
"Ernesto",2012,80
"Ernesto",2012,85
"Ernesto",2012,80
"Gordon",2012,65
"Gordon",2012,75
"Gordon",2012,90
"Gordon",2012,95
"Gordon",2012,90
"Gordon",2012,90
"Gordon",2012,80
"Gordon",2012,70
"Gordon",2012,65
"Gordon",2012,65
"Isaac",2012,65
"Isaac",2012,70
"Isaac",2012,70
"Isaac",2012,70
"Isaac",2012,70
"Isaac",2012,70
"Isaac",2012,65
"Kirk",2012,65
"Kirk",2012,75
"Kirk",2012,80
"Kirk",2012,90
"Kirk",2012,90
"Kirk",2012,80
"Kirk",2012,70
"Kirk",2012,65
"Leslie",2012,65
"Leslie",2012,70
"Leslie",2012,70
"Leslie",2012,65
"Leslie",2012,65
"Leslie",2012,65
"Leslie",2012,65
"Leslie",2012,65
"Leslie",2012,65
"Leslie",2012,65
"Leslie",2012,65
"Leslie",2012,65
"Leslie",2012,65
"Michael",2012,65
"Michael",2012,80
"Michael",2012,95
"Michael",2012,100
"Michael",2012,95
"Michael",2012,90
"Michael",2012,90
"Michael",2012,90
"Michael",2012,85
"Michael",2012,80
"Michael",2012,80
"Michael",2012,85
"Michael",2012,90
"Michael",2012,90
"Michael",2012,85
"Michael",2012,85
"Michael",2012,80
"Michael",2012,75
"Michael",2012,70
"Michael",2012,70
"Michael",2012,65
"Nadine",2012,65
"Nadine",2012,70
"Nadine",2012,70
"Nadine",2012,70
"Nadine",2012,70
"Nadine",2012,70
"Nadine",2012,65
"Nadine",2012,65
"Nadine",2012,65
"Nadine",2012,65
"Nadine",2012,65
"Nadine",2012,65
"Nadine",2012,65
"Nadine",2012,65
"Nadine",2012,70
"Nadine",2012,75
"Nadine",2012,75
"Nadine",2012,80
"Nadine",2012,80
"Nadine",2012,75
"Nadine",2012,65
"Rafael",2012,65
"Rafael",2012,70
"Rafael",2012,75
"Rafael",2012,80
"Rafael",2012,80
"Rafael",2012,80
"Rafael",2012,75
"Rafael",2012,75
"Rafael",2012,70
"Rafael",2012,65
"Sandy",2012,65
"Sandy",2012,75
"Sandy",2012,75
"Sandy",2012,85
"Sandy",2012,100
"Sandy",2012,100
"Sandy",2012,95
"Sandy",2012,95
"Sandy",2012,90
"Sandy",2012,75
"Sandy",2012,70
"Sandy",2012,65
"Sandy",2012,65
"Sandy",2012,70
"Sandy",2012,70
"Sandy",2012,65
"Sandy",2012,65
"Sandy",2012,65
"Sandy",2012,65
"Sandy",2012,70
"Sandy",2012,80
"Sandy",2012,85
"Sandy",2012,80
"Humberto",2013,70
"Humberto",2013,80
"Humberto",2013,80
"Humberto",2013,80
"Humberto",2013,75
"Humberto",2013,75
"Humberto",2013,70
"Ingrid",2013,65
"Ingrid",2013,75
"Ingrid",2013,75
"Ingrid",2013,65
"Ingrid",2013,65
"Ingrid",2013,70
"Arthur",2014,65
"Arthur",2014,70
"Arthur",2014,80
"Arthur",2014,80
"Arthur",2014,85
"Arthur",2014,85
"Arthur",2014,85
"Arthur",2014,85
"Arthur",2014,80
"Arthur",2014,70
"Arthur",2014,65
"Bertha",2014,70
"Bertha",2014,70
"Bertha",2014,65
"Cristobal",2014,65
"Cristobal",2014,65
"Cristobal",2014,65
"Cristobal",2014,65
"Cristobal",2014,70
"Cristobal",2014,70
"Cristobal",2014,70
"Cristobal",2014,65
"Cristobal",2014,65
"Cristobal",2014,65
"Cristobal",2014,70
"Cristobal",2014,75
"Cristobal",2014,75
"Cristobal",2014,70
"Edouard",2014,70
"Edouard",2014,75
"Edouard",2014,80
"Edouard",2014,85
"Edouard",2014,90
"Edouard",2014,95
"Edouard",2014,95
"Edouard",2014,100
"Edouard",2014,105
"Edouard",2014,95
"Edouard",2014,85
"Edouard",2014,85
"Edouard",2014,80
"Edouard",2014,80
"Edouard",2014,75
"Edouard",2014,70
"Edouard",2014,70
"Edouard",2014,65
"Fay",2014,65
"Fay",2014,70
"Fay",2014,70
"Gonzalo",2014,65
"Gonzalo",2014,65
"Gonzalo",2014,70
"Gonzalo",2014,75
"Gonzalo",2014,75
"Gonzalo",2014,80
"Gonzalo",2014,90
"Gonzalo",2014,95
"Gonzalo",2014,100
"Gonzalo",2014,115
"Gonzalo",2014,115
"Gonzalo",2014,115
"Gonzalo",2014,110
"Gonzalo",2014,110
"Gonzalo",2014,115
"Gonzalo",2014,125
"Gonzalo",2014,125
"Gonzalo",2014,120
"Gonzalo",2014,115
"Gonzalo",2014,110
"Gonzalo",2014,105
"Gonzalo",2014,95
"Gonzalo",2014,95
"Gonzalo",2014,90
"Gonzalo",2014,85
"Gonzalo",2014,85
"Gonzalo",2014,85
"Gonzalo",2014,80
"Gonzalo",2014,70
"Danny",2015,65
"Danny",2015,75
"Danny",2015,85
"Danny",2015,95
"Danny",2015,110
"Danny",2015,105
"Danny",2015,95
"Danny",2015,85
"Danny",2015,75
"Danny",2015,65
"Fred",2015,65
"Fred",2015,70
"Fred",2015,75
"Fred",2015,70
"Fred",2015,65
"Joaquin",2015,65
"Joaquin",2015,70
"Joaquin",2015,80
"Joaquin",2015,100
"Joaquin",2015,110
"Joaquin",2015,115
"Joaquin",2015,115
"Joaquin",2015,120
"Joaquin",2015,120
"Joaquin",2015,115
"Joaquin",2015,110
"Joaquin",2015,110
"Joaquin",2015,110
"Joaquin",2015,115
"Joaquin",2015,120
"Joaquin",2015,135
"Joaquin",2015,130
"Joaquin",2015,115
"Joaquin",2015,105
"Joaquin",2015,95
"Joaquin",2015,85
"Joaquin",2015,75
"Joaquin",2015,75
"Joaquin",2015,75
"Joaquin",2015,75
"Joaquin",2015,75
"Joaquin",2015,75
"Joaquin",2015,70
"Joaquin",2015,70
"Joaquin",2015,70
"Joaquin",2015,65
"Kate",2015,65
"Kate",2015,70
"Kate",2015,75
"Kate",2015,65
"Alex",2016,65
"Alex",2016,75
"Alex",2016,75
"Alex",2016,70
"Alex",2016,65
"Earl",2016,65
"Earl",2016,70
"Earl",2016,75
"Earl",2016,75
"Gaston",2016,65
"Gaston",2016,65
"Gaston",2016,65
"Gaston",2016,65
"Gaston",2016,65
"Gaston",2016,75
"Gaston",2016,80
"Gaston",2016,90
"Gaston",2016,100
"Gaston",2016,105
"Gaston",2016,100
"Gaston",2016,95
"Gaston",2016,90
"Gaston",2016,85
"Gaston",2016,85
"Gaston",2016,85
"Gaston",2016,95
"Gaston",2016,105
"Gaston",2016,105
"Gaston",2016,100
"Gaston",2016,95
"Gaston",2016,90
"Gaston",2016,85
"Gaston",2016,80
"Gaston",2016,75
"Gaston",2016,70
"Gaston",2016,65
"Hermine",2016,65
"Hermine",2016,70
"Hermine",2016,70
"Hermine",2016,65
"Matthew",2016,65
"Matthew",2016,70
"Matthew",2016,85
"Matthew",2016,100
"Matthew",2016,120
"Matthew",2016,145
"Matthew",2016,140
"Matthew",2016,135
"Matthew",2016,130
"Matthew",2016,130
"Matthew",2016,125
"Matthew",2016,130
"Matthew",2016,135
"Matthew",2016,130
"Matthew",2016,125
"Matthew",2016,125
"Matthew",2016,125
"Matthew",2016,130
"Matthew",2016,130
"Matthew",2016,130
"Matthew",2016,125
"Matthew",2016,120
"Matthew",2016,115
"Matthew",2016,110
"Matthew",2016,105
"Matthew",2016,105
"Matthew",2016,105
"Matthew",2016,110
"Matthew",2016,120
"Matthew",2016,120
"Matthew",2016,115
"Matthew",2016,110
"Matthew",2016,105
"Matthew",2016,100
"Matthew",2016,95
"Matthew",2016,85
"Matthew",2016,85
"Matthew",2016,80
"Matthew",2016,75
"Matthew",2016,70
"Matthew",2016,70
"Matthew",2016,70
"Nicole",2016,75
"Nicole",2016,90
"Nicole",2016,75
"Nicole",2016,70
"Nicole",2016,75
"Nicole",2016,85
"Nicole",2016,95
"Nicole",2016,105
"Nicole",2016,115
"Nicole",2016,120
"Nicole",2016,110
